"GeneID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"101928153",-1.01043767919429,-1.50768391767413,-1.08130568838449,0.29361310382002,0.669624076751779,-4.70215413807481
"101928243",0.20147895263661,-0.750066160745891,0.353225623956701,0.727957831888356,0.902280549557477,-5.11394587434301
"101928290",-0.254613797326619,-0.456298680668803,-0.386016656305868,0.703937873530009,0.892623163313346,-5.14857857060862
"101928307",-0.903506623189461,-0.798674611278991,-0.808166087092858,0.429381965066036,0.757483920492427,-4.97545222037681
"101928323",-0.496300684369167,1.51250858919438,-1.4047708040753,0.176845894078235,0.575165162263852,-4.71180893747529
"101928324",-0.126027583627051,0.689141770695032,-0.46758110751251,0.645607196041154,0.867946121991711,-5.28991231029855
"101928344",-0.737744534682067,5.88006867304002,-1.75636723982025,0.095756373559437,0.501520354812292,-4.69642197739917
"101928363",0.335774130247184,-1.53818257973182,0.532943720871605,0.600488943280624,0.847402682787513,-5.03317458316993
"101928370",-0.242903773516993,0.825289653485855,-0.543130359316747,0.593598329518998,0.844267740524525,-5.31209191109156
"101928377",-1.20093075153616,0.073825697754037,-2.15891189607783,0.044378477037859,0.456294935582315,-3.6907122648237
"101928378",0.658064368485902,5.27128357571086,2.62546700471103,0.0170033002717351,0.448199696903777,-3.20212446238113
"101928386",-0.14176444777692,-1.25967630160397,-0.204667023963101,0.840092672589123,0.945515741213535,-5.13865278772629
"101928403",-0.0890025366935681,0.459958304733258,-0.275952218542922,0.78567862104646,0.926569242453344,-5.3560128089442
"101928419",-1.23608202520897,-0.982702304560405,-1.3157352756689,0.204517789320724,0.60259471002054,-4.54217540854676
"101928422",0.301716263241168,0.823676569875465,0.671784533916284,0.510118198559141,0.802072305975607,-5.26666676943353
"101928429",-0.433402550328867,0.907094686280564,-0.3728362652744,0.713556002563197,0.896800349594524,-5.35341305544004
"101928433",-0.099186294578772,2.37006531067074,-0.451439359390634,0.656980144285294,0.873182140628665,-5.60204178318838
"101928445",-0.0235252132897388,1.62162387439354,-0.0926540303017641,0.927185792991262,0.977482446967227,-5.56164089185958
"101928448",-0.48013879533006,-1.16769393153715,-0.796544380710015,0.435933971730395,0.760962045922025,-4.92208378639196
"101928461",-0.257874611583637,-1.49463942261021,-0.366670127015521,0.71807273922277,0.898123270613878,-5.04779137016858
"101928465",-0.324464463463508,2.64260481113769,-1.13035495251954,0.27293269349837,0.654358258306374,-5.15177236263693
"101928483",0.502641697743075,0.986525254314657,1.11091082976301,0.280998247739461,0.66092986387619,-4.94191913597296
"101928492",0.526494785887794,1.4800715418574,1.82279085395287,0.0847254818500765,0.487502922921396,-4.21402686091651
"101928513",-0.652631418181737,-0.887087619689943,-0.717439175788928,0.482166537672533,0.787520140355395,-4.9698532608133
"101928517",-0.117984321215083,-1.23337652721539,-0.138806354757606,0.891120121385854,0.962937454063626,-5.12377032362289
"101928525",-0.695729244226329,-1.26721898469434,-1.3972393563276,0.179063506629791,0.576393976465967,-4.48361853525075
"101928545",0.481533587856834,-0.111421672231433,1.09007064903983,0.289836084616646,0.667999573614596,-4.82058483163673
"101928548",-0.00241678583569671,1.38343510503836,-0.0050231055089825,0.996046542661677,0.999321319812343,-5.54119027309338
"101928592",1.02525090898022,-0.936008180706327,1.73187897799547,0.100126895297236,0.50579362402857,-4.19558205192832
"101928603",0.113595900079486,0.596543378110754,0.237958809305354,0.81455851077107,0.938412103096584,-5.34882746593845
"101928605",0.406180963820742,1.21944398975955,0.999921287210052,0.330395026070427,0.701381932535488,-5.09322003234893
"101928607",-0.684491885569837,-0.13107206630906,-1.30776347805149,0.207153775605844,0.605595113792729,-4.61931602643292
"101928621",-0.204603657541632,2.47252651360844,-0.695742486206052,0.495336553234751,0.79452065729359,-5.50240081927285
"101928638",0.383867417946591,4.08687670145291,0.800319326476404,0.433798934544444,0.76013583794491,-5.665803918127
"101928649",0.0749367882405143,2.29279768877654,0.369938605409534,0.715677214529544,0.897644333220862,-5.6216389495523
"101928673",-0.253901518142732,1.01303829672505,-0.778142357679828,0.44643548064109,0.766960730189821,-5.211406653736
"101928675",-0.545988262457314,-0.226474238637232,-0.909037257849265,0.375154155614733,0.7278009532672,-4.93836885604237
"101928710",-0.155819639706046,0.579329597291165,-0.255482943202887,0.801201162493094,0.932134784996064,-5.34486473045758
"101928728",-1.01255699512548,0.463898370767279,-2.73065984207376,0.0135916335999944,0.442288423617576,-2.88952249965999
"101928736",0.130610562406483,1.05861671375129,0.505625187019134,0.619159124824287,0.856250024429806,-5.36024661731124
"101928747",-0.40956450499405,0.70734336006368,-0.99441214197989,0.332997231831603,0.702998068565148,-4.98647763928746
"101928767",0.217219601101138,2.04183118015631,0.83206805216075,0.416102961338529,0.752650669448043,-5.33281248034476
"101928784",0.125696187912684,1.60093990785534,0.304915405587245,0.763873182577651,0.919128395362994,-5.55186154919022
"101928793",-0.193811804195644,3.03779059039121,-0.288865086184775,0.775933195351913,0.923050143421128,-5.70712815290533
"101928834",-1.93836039122211,-0.506580437821954,-3.55637640879971,0.00221051926398026,0.411542446538665,-2.1391812888777
"101928841",0.736781281428093,-1.8239480289126,1.0209870544572,0.32057652266977,0.694902106332223,-4.73802430613955
"101928865",0.46334526572817,0.923365074289779,1.40487466240502,0.176815468933525,0.575165162263852,-4.67618511113369
"101928870",-0.00551590146568837,-0.834252499137056,-0.0110180744742934,0.991328322490875,0.997861207992468,-5.20258864838984
"101928891",0.2410115064056,1.94607400898824,0.417485695613894,0.681183109070305,0.884641445731533,-5.51121405866262
"101928927",-0.380071474400279,3.19274832814064,-1.61878924582791,0.122607640131281,0.528634513011373,-4.65955186281401
"101928943",0.195635492691742,-1.69506169026143,0.245714576911229,0.808639385278967,0.93562184606584,-5.07205190691048
"101929005",0.344709791895504,0.684258477843643,0.756998232626411,0.458692672678567,0.775525276303841,-5.14736559167872
"101929010",0.651494203172683,0.469067206105917,0.807596908045724,0.429701402511209,0.757526513280556,-5.09198707156
"101929057",-0.22152345026155,0.240522110070692,-0.570704797593062,0.575145305559696,0.834426874717617,-5.19910262516028
"101929074",-0.22735154009295,-1.42976541965403,-0.284449064325631,0.779261787805456,0.92444257986458,-5.06803821525693
"101929095",0.55279086202502,-1.2864294379153,1.05709736897546,0.304230471361736,0.680002518128962,-4.75548198374911
